entry_momentum,exit_momentum,exit_pnl,momentum_threshold,total_days,days_traded,days_traded %,total_pnl,mean_pnl,max pnl,max pnl date,min pnl,min pnl date,std pnl,sharpe_ratio,Win %,# of Winners,mean_pnl_winners,mean_pnl_losers,avg $ move,avg tick move,ticker
-9,-5,-3,0.12885314590826535,805,81,0.10062111801242236,-6499.999999999943,-80.2469135802462,510.00000000001364,2020-05-28,-490.0000000000091,2020-03-09,197.07850788862004,-6.463821319384455,0.37037037037037035,30,112.90322580645234,-199.99999999999932,-0.8024691358024622,-16.04938271604924,@RTY#
-8,-5,-1,0.11870295069103423,805,81,0.10062111801242236,-8279.999999999687,-102.22222222221836,360.00000000001364,2020-11-12,-839.9999999999864,2020-04-30,252.62620608321583,-6.423432849447495,0.38271604938271603,31,122.72727272727617,-256.8749999999959,-1.0222222222221837,-20.444444444443675,@RTY#
-9,-5,-1,0.12885314590826535,805,81,0.10062111801242236,-8679.999999999847,-107.1604938271586,419.9999999999818,2021-03-17,-1029.9999999999955,2020-03-09,274.20446097711783,-6.203838173030892,0.38271604938271603,31,133.75000000000128,-264.489795918365,-1.0716049382715862,-21.43209876543172,@RTY#
-9,-5,-2,0.12885314590826535,805,81,0.10062111801242236,-7569.999999999936,-93.456790123456,410.00000000001364,2020-12-18,-870.0000000000045,2020-03-20,243.93728955321436,-6.081811242140954,0.3950617283950617,32,124.68750000000313,-235.9183673469395,-0.93456790123456,-18.6913580246912,@RTY#
-8,-5,-2,0.11870295069103423,805,81,0.10062111801242236,-7519.999999999823,-92.83950617283732,460.00000000001364,2020-03-31,-870.0000000000045,2020-03-20,243.29115565460538,-6.057686178878336,0.38271604938271603,31,132.50000000000384,-239.9999999999989,-0.9283950617283732,-18.567901234567465,@RTY#
-9,-5,0,0.12885314590826535,805,81,0.10062111801242236,-10689.999999999996,-131.97530864197526,829.9999999999727,2021-03-26,-1359.999999999991,2020-03-09,373.5753597103467,-5.608086884612415,0.345679012345679,28,221.07142857142645,-318.4905660377347,-1.3197530864197529,-26.395061728395056,@RTY#
-8,-7,-5,-0.060443697632821536,805,81,0.10062111801242236,-6319.999999999891,-78.02469135802335,309.9999999999909,2020-04-29,-870.0000000000045,2020-03-25,223.35185108414888,-5.545526355493476,0.345679012345679,28,105.75757575757534,-204.3749999999974,-0.7802469135802335,-15.604938271604668,@RTY#
-9,-7,-5,-0.09050529846202027,805,81,0.10062111801242236,-6000.0000000000455,-74.07407407407463,309.9999999999909,2020-04-29,-870.0000000000045,2020-03-25,212.7250442342035,-5.527743457839664,0.38271604938271603,31,94.4117647058794,-195.95744680850947,-0.7407407407407464,-14.814814814814927,@RTY#
-8,-7,-4,-0.060443697632821536,805,81,0.10062111801242236,-7219.99999999997,-89.13580246913543,540.0000000000091,2020-04-08,-1120.0000000000045,2020-03-25,260.3612755905934,-5.434706041685175,0.38271604938271603,31,115.88235294117707,-237.4468085106381,-0.8913580246913544,-17.827160493827087,@RTY#
-8,-5,-3,0.11870295069103423,805,81,0.10062111801242236,-5579.999999999894,-68.88888888888758,510.00000000001364,2020-03-31,-430.0000000000068,2020-03-20,206.00970850908948,-5.308377049254904,0.35802469135802467,29,136.6666666666682,-189.80392156862624,-0.6888888888888757,-13.777777777777514,@RTY#
-9,-7,-4,-0.09050529846202027,805,81,0.10062111801242236,-6729.999999999995,-83.08641975308636,489.99999999998636,2020-07-01,-1120.0000000000045,2020-03-25,251.01116496736032,-5.2545711428089446,0.3950617283950617,32,126.3636363636358,-227.0833333333329,-0.8308641975308636,-16.617283950617274,@RTY#
-9,-5,1,0.12885314590826535,805,81,0.10062111801242236,-11439.99999999992,-141.2345679012336,710.0000000000136,2020-06-29,-1720.0000000000045,2020-03-19,430.770770584685,-5.204692175634092,0.37037037037037035,30,204.375000000001,-366.938775510203,-1.4123456790123357,-28.246913580246712,@RTY#
-5,-4,-1,0.07742035412037662,805,81,0.10062111801242236,-4970.000000000005,-61.35802469135808,479.99999999999545,2020-06-12,-1009.9999999999909,2020-03-25,189.30631979955075,-5.1452505476855,0.35802469135802467,29,89.67741935484077,-155.00000000000136,-0.6135802469135808,-12.271604938271617,@RTY#
-7,-5,-3,0.05878008098271438,805,161,0.2,-8430.00000000003,-52.36024844720515,380.0000000000182,2020-03-30,-569.9999999999818,2021-03-08,162.96669724191378,-5.1003867043296,0.33540372670807456,54,105.66666666666606,-146.23762376237616,-0.5236024844720515,-10.47204968944103,@RTY#
-6,-5,1,0.06779891506857984,805,81,0.10062111801242236,-11250.0,-138.88888888888889,710.0000000000136,2020-06-29,-1720.0000000000045,2020-03-19,436.1163835491624,-5.055514634138827,0.4074074074074074,33,221.21212121212054,-386.45833333333286,-1.3888888888888888,-27.77777777777778,@RTY#
-8,-7,-3,-0.060443697632821536,805,81,0.10062111801242236,-6519.999999999971,-80.49382716049347,520.0000000000045,2020-04-08,-859.9999999999909,2021-03-23,255.89988879720133,-4.99335852962226,0.35802469135802467,29,154.99999999999963,-219.01960784313647,-0.8049382716049346,-16.09876543209869,@RTY#
-8,-5,-4,0.11870295069103423,805,81,0.10062111801242236,-4589.99999999977,-56.66666666666383,510.00000000001364,2020-05-28,-510.0000000000364,2021-03-05,187.92285651298698,-4.786833610629739,0.345679012345679,28,117.41935483871511,-164.59999999999877,-0.5666666666666383,-11.333333333332765,@RTY#
