entry_momentum,exit_momentum,exit_pnl,momentum_threshold,total_days,days_traded,days_traded %,total_pnl,mean_pnl,max pnl,max pnl date,min pnl,min pnl date,std pnl,sharpe_ratio,Win %,# of Winners,mean_pnl_winners,mean_pnl_losers,avg $ move,avg tick move,ticker
-9,-7,4,-0.1164797059490863,774,31,0.040051679586563305,-4284.000000000023,-138.1935483870975,256.19999999999976,2019-06-05,-713.999999999996,2018-07-11,218.87697295586497,-10.022774626901215,0.25806451612903225,8,116.54999999999941,-226.80000000000078,-0.0032903225806451787,-32.903225806451786,IHO#
-9,-2,4,-0.25510134071988544,774,36,0.046511627906976744,-3675.0000000000614,-102.08333333333503,306.5999999999942,2018-11-05,-646.799999999994,2020-04-06,209.41555338608376,-7.7383109889619925,0.2222222222222222,8,153.82499999999706,-175.20000000000135,-0.0024305555555555964,-24.30555555555596,IHO#
-9,-2,3,-0.25510134071988544,774,37,0.04780361757105943,-3431.400000000084,-92.74054054054281,315.0000000000026,2019-06-28,-579.6000000000015,2020-04-06,191.61693769291523,-7.683091370050179,0.24324324324324326,9,130.19999999999592,-175.3111111111127,-0.002208108108108162,-22.081081081081617,IHO#
-8,-4,3,-0.1792877195176057,774,35,0.04521963824289406,-3179.4000000000465,-90.84000000000133,377.9999999999957,2018-05-08,-579.6000000000015,2018-12-31,190.39781140610566,-7.573828101977974,0.2571428571428571,9,147.46666666666545,-173.3307692307706,-0.0021628571428571742,-21.62857142857174,IHO#
-8,-7,8,0.09174589627041657,774,31,0.040051679586563305,-3271.8000000000407,-105.54193548387228,478.80000000000325,2020-01-08,-600.5999999999991,2020-06-10,229.98657464323853,-7.284887336017175,0.16129032258064516,5,248.64000000000246,-173.6538461538482,-0.002512903225806483,-25.129032258064825,IHO#
-8,-4,2,-0.1792877195176057,774,36,0.046511627906976744,-3330.600000000025,-92.51666666666736,340.1999999999905,2018-05-08,-533.3999999999972,2018-12-31,201.88601239313135,-7.274682061241864,0.3333333333333333,12,115.49999999999973,-196.52500000000092,-0.0022027777777777944,-22.027777777777942,IHO#
-8,-6,4,-0.1179314852409119,774,28,0.03617571059431524,-3007.199999999981,-107.39999999999932,432.599999999999,2018-05-08,-571.2000000000023,2018-12-31,249.51814897250856,-6.832858258490274,0.32142857142857145,9,158.2000000000002,-233.21052631578857,-0.002557142857142841,-25.57142857142841,IHO#
-8,-7,6,0.09174589627041657,774,29,0.037467700258397935,-2977.7999999999847,-102.68275862068913,487.2000000000023,2020-01-08,-579.6000000000015,2019-06-12,243.66616223983434,-6.689637348423037,0.27586206896551724,8,173.24999999999957,-207.7999999999991,-0.002444827586206884,-24.44827586206884,IHO#
-6,-5,-4,0.09834506870432862,774,56,0.07235142118863049,-1911.0000000000646,-34.12500000000115,142.8000000000029,2018-12-04,-260.4000000000086,2018-05-08,81.66936056162929,-6.633057700160425,0.3392857142857143,19,36.39999999999799,-76.44000000000064,-0.0008125000000000275,-8.125000000000274,IHO#
-9,-3,3,-0.2168631295344836,774,35,0.04521963824289406,-2834.999999999991,-80.99999999999974,386.39999999999475,2018-05-08,-499.8000000000009,2018-12-31,194.55560221422783,-6.609088212024532,0.2571428571428571,9,144.05999999999767,-171.02399999999867,-0.0019285714285714223,-19.285714285714224,IHO#
-3,-2,3,0.1451027811366412,774,43,0.05555555555555555,-2221.799999999942,-51.669767441859115,260.39999999999,2018-07-19,-352.7999999999985,2019-09-18,126.06843102983865,-6.506245243236747,0.23255813953488372,10,109.96363636363485,-107.23124999999766,-0.0012302325581395027,-12.302325581395026,IHO#
-3,-2,3,-0.159842038456115,774,42,0.05426356589147287,-3187.800000000045,-75.90000000000107,293.9999999999956,2018-02-09,-579.6000000000015,2020-04-06,186.56422290539066,-6.458232603739039,0.30952380952380953,13,115.79999999999724,-171.75000000000023,-0.0018071428571428828,-18.071428571428825,IHO#
-5,-4,-1,0.11294448545199132,774,59,0.07622739018087855,-4040.399999999979,-68.48135593220303,352.7999999999985,2019-07-01,-579.6000000000015,2018-12-07,175.07824504427975,-6.2092684512099,0.3389830508474576,20,92.01818181818228,-163.9135135135132,-0.0016305084745762628,-16.305084745762628,IHO#
-8,-4,1,-0.1792877195176057,774,48,0.06201550387596899,-3486.0000000000355,-72.62500000000074,323.39999999999236,2018-05-08,-541.8000000000056,2018-12-06,187.54967171846025,-6.147097583444771,0.3958333333333333,19,101.02105263157985,-186.39310344827766,-0.0017291666666666844,-17.291666666666845,IHO#
-8,-5,-4,0.15214203344599217,774,52,0.06718346253229975,-1667.4000000000588,-32.065384615385746,117.59999999999637,2019-07-01,-260.3999999999993,2020-06-10,83.93833143542193,-6.064240158351255,0.36538461538461536,19,42.20999999999908,-78.48750000000126,-0.0007634615384615654,-7.634615384615653,IHO#
-4,-3,8,0.12079691552981053,774,27,0.03488372093023256,-2267.999999999993,-83.99999999999974,365.4000000000064,2018-12-06,-474.59999999999434,2021-03-18,222.0293119941953,-6.005777565132533,0.3333333333333333,9,158.66666666666782,-205.3333333333335,-0.0019999999999999935,-19.999999999999936,IHO#
-9,-7,4,-0.06986745095925784,774,68,0.08785529715762273,-5632.200000000033,-82.82647058823578,545.9999999999958,2018-11-05,-713.999999999996,2018-07-11,219.64037881333977,-5.986282968558648,0.36764705882352944,25,126.16799999999934,-204.3348837209306,-0.001972058823529423,-19.72058823529423,IHO#
