entry_momentum,exit_momentum,exit_pnl,momentum_threshold,total_days,days_traded,days_traded %,total_pnl,mean_pnl,max pnl,max pnl date,min pnl,min pnl date,std pnl,sharpe_ratio,Win %,# of Winners,mean_pnl_winners,mean_pnl_losers,avg $ move,avg tick move,ticker
-10,-7,5,0.08951543311784166,826,82,0.09927360774818401,-7775.000000000034,-94.81707317073212,324.9999999999975,2020-03-24,-1400.0000000000057,2020-08-12,272.1013848835136,-5.531667450207922,0.3780487804878049,31,121.3235294117646,-247.91666666666728,-0.018963414634146424,-3.792682926829285,QSI#
-10,-9,0,0.05965900185517902,826,82,0.09927360774818401,-7599.999999999998,-92.68292682926827,449.9999999999993,2021-03-01,-1225.000000000005,2019-09-06,286.86491327860347,-5.12888046926156,0.3780487804878049,31,138.23529411764775,-256.25000000000045,-0.018536585365853654,-3.707317073170731,QSI#
-10,-9,4,0.05965900185517902,826,82,0.09927360774818401,-7525.000000000057,-91.76829268292752,625.0,2020-08-14,-1225.000000000005,2020-08-12,285.23476571909544,-5.1072893600731275,0.32926829268292684,27,130.71428571428535,-257.44680851063924,-0.018353658536585507,-3.670731707317101,QSI#
-10,-7,6,0.08951543311784166,826,82,0.09927360774818401,-7450.000000000038,-90.85365853658583,374.9999999999965,2020-08-19,-1250.0,2020-08-12,283.8913947248059,-5.080312908135845,0.3902439024390244,32,118.74999999999969,-290.47619047619105,-0.018170731707317162,-3.6341463414634325,QSI#
-10,-7,4,0.08951543311784166,826,82,0.09927360774818401,-7125.000000000056,-86.8902439024397,599.9999999999961,2020-03-24,-1300.0000000000077,2020-08-12,272.6251442665549,-5.0594741143648285,0.35365853658536583,29,132.5757575757573,-234.6938775510214,-0.017378048780487945,-3.4756097560975885,QSI#
-10,-7,7,0.08951543311784166,826,82,0.09927360774818401,-7349.999999999949,-89.6341463414628,425.00000000000426,2020-08-19,-1174.9999999999973,2020-08-12,281.28209609760944,-5.05861546445784,0.4146341463414634,34,128.378378378379,-268.88888888888835,-0.01792682926829256,-3.585365853658512,QSI#
-10,-6,5,-0.09087885890505354,826,82,0.09927360774818401,-6374.999999999965,-77.74390243902397,625.0,2020-10-09,-774.999999999988,2021-02-04,255.9780956570083,-4.821296086543343,0.34146341463414637,28,153.22580645161565,-218.13725490196182,-0.015548780487804796,-3.109756097560959,QSI#
-10,-7,-1,-0.07035155667316717,826,82,0.09927360774818401,-6150.000000000074,-75.0000000000009,300.00000000001137,2020-10-26,-1124.9999999999893,2020-07-22,247.30023737838772,-4.814342689681255,0.4146341463414634,34,92.1052631578937,-219.3181818181826,-0.015000000000000178,-3.0000000000000355,QSI#
-10,-7,6,-0.07035155667316717,826,81,0.09806295399515738,-6175.000000000016,-76.23456790123477,649.999999999995,2020-09-18,-1150.000000000002,2020-08-11,251.98900132768352,-4.802535989517633,0.38271604938271603,31,125.75757575757471,-215.10416666666626,-0.01524691358024695,-3.0493827160493905,QSI#
-10,-9,1,0.05965900185517902,826,82,0.09927360774818401,-7199.999999999997,-87.80487804878045,675.0000000000078,2020-08-14,-1050.0000000000043,2020-08-12,292.24133604681856,-4.769548504491031,0.36585365853658536,30,140.71428571428638,-257.97872340425585,-0.017560975609756092,-3.512195121951218,QSI#
-10,-7,0,0.08951543311784166,826,82,0.09927360774818401,-6625.000000000068,-80.7926829268301,374.9999999999965,2020-03-24,-1400.0000000000057,2019-09-06,271.0091674366171,-4.7324748930069935,0.3780487804878049,31,119.59459459459336,-245.55555555555608,-0.016158536585366017,-3.231707317073204,QSI#
-10,-7,8,0.08951543311784166,826,82,0.09927360774818401,-6350.000000000016,-77.4390243902441,424.9999999999954,2020-03-24,-924.9999999999936,2020-07-28,264.47623980474805,-4.648078794359195,0.3902439024390244,32,136.11111111111066,-244.56521739130434,-0.015487804878048819,-3.0975609756097637,QSI#
-10,-7,5,-0.07035155667316717,826,82,0.09927360774818401,-6124.999999999998,-74.69512195121949,675.0000000000078,2020-10-09,-1300.0000000000077,2020-08-11,256.44452575698784,-4.623800400867401,0.3780487804878049,31,123.5294117647069,-215.10416666666734,-0.014939024390243898,-2.9878048780487796,QSI#
-10,-6,6,-0.09087885890505354,826,81,0.09806295399515738,-5874.9999999999945,-72.5308641975308,649.999999999995,2020-09-18,-800.0000000000007,2020-10-07,257.075041885621,-4.478815857868739,0.30864197530864196,25,162.50000000000026,-210.78431372549028,-0.01450617283950616,-2.901234567901232,QSI#
-10,-9,3,0.05965900185517902,826,82,0.09927360774818401,-6950.000000000029,-84.75609756097596,875.0000000000035,2020-08-14,-1299.99999999999,2020-08-12,301.8143719007061,-4.457910102102979,0.3780487804878049,31,162.49999999999986,-243.0000000000005,-0.016951219512195193,-3.390243902439039,QSI#
-10,-9,5,0.05965900185517902,826,82,0.09927360774818401,-7000.000000000046,-85.36585365853715,975.0000000000014,2020-08-14,-1325.0000000000027,2020-08-12,307.2918149908548,-4.4099479690458585,0.36585365853658536,30,168.74999999999918,-248.00000000000043,-0.01707317073170743,-3.4146341463414855,QSI#
-10,-9,5,-0.06067964517416202,826,82,0.09927360774818401,-5899.999999999929,-71.95121951219426,650.0000000000127,2020-09-18,-1199.9999999999923,2021-03-04,259.3436112615815,-4.404157845208912,0.3170731707317073,26,163.79310344827755,-200.94339622641468,-0.014390243902438848,-2.8780487804877697,QSI#
