entry_momentum,exit_momentum,exit_pnl,momentum_threshold,total_days,days_traded,days_traded %,total_pnl,mean_pnl,max pnl,max pnl date,min pnl,min pnl date,std pnl,sharpe_ratio,Win %,# of Winners,mean_pnl_winners,mean_pnl_losers,avg $ move,avg tick move,ticker
-9,-7,7,-0.04445293567483687,813,52,0.06396063960639606,-2564.9999999999977,-49.32692307692303,209.9999999999909,2020-02-24,-465.0000000000091,2020-03-31,140.36377404749672,-5.578651854604168,0.34615384615384615,18,71.57894736842117,-118.93939393939394,-0.9865384615384607,-9.865384615384606,@MFS#
-9,-8,6,-0.03535013073767912,813,53,0.06519065190651907,-2934.999999999968,-55.377358490565435,235.00000000000227,2020-02-27,-489.9999999999977,2020-03-16,160.83271605748132,-5.465855048198399,0.41509433962264153,22,81.8181818181813,-152.74193548386955,-1.1075471698113089,-11.075471698113088,@MFS#
-9,-7,6,-0.04445293567483687,813,53,0.06519065190651907,-3274.9999999999773,-61.79245283018825,425.0,2020-04-07,-539.9999999999977,2020-03-16,181.48186585511147,-5.4050842706198505,0.3584905660377358,19,83.80952380952446,-157.34374999999972,-1.235849056603765,-12.35849056603765,@MFS#
-8,-7,-5,-0.029178004672796288,813,80,0.0984009840098401,-1845.0000000000728,-23.06250000000091,104.99999999999545,2020-02-27,-329.99999999999545,2020-03-03,76.88761216908294,-4.761571173045103,0.3625,29,38.28125,-63.95833333333485,-0.4612500000000182,-4.612500000000182,@MFS#
-8,-6,-5,-0.039725001838419864,813,81,0.0996309963099631,-1690.0000000001,-20.864197530865432,110.00000000001364,2021-02-26,-319.9999999999932,2020-03-03,70.56375717860071,-4.693753295920443,0.4444444444444444,36,20.476190476189718,-65.38461538461713,-0.41728395061730866,-4.172839506173086,@MFS#
-9,-7,1,-0.04445293567483687,813,80,0.0984009840098401,-3744.9999999999363,-46.812499999999204,269.9999999999932,2020-02-27,-640.0000000000091,2020-03-31,162.1498052278919,-4.582955856473807,0.45,36,73.37837837837985,-150.23255813953466,-0.936249999999984,-9.36249999999984,@MFS#
-9,-7,3,-0.04445293567483687,813,67,0.08241082410824108,-3134.999999999957,-46.79104477611876,264.9999999999977,2020-04-07,-504.99999999999545,2018-12-27,163.37051561752003,-4.546627067726119,0.40298507462686567,27,84.1071428571431,-140.76923076922984,-0.9358208955223751,-9.358208955223752,@MFS#
-9,-7,-5,-0.04445293567483687,813,80,0.0984009840098401,-1569.9999999999932,-19.624999999999915,104.99999999999545,2020-02-27,-329.99999999999545,2020-03-03,74.58651844788817,-4.1768569355535465,0.4,32,41.42857142857208,-67.11111111111147,-0.3924999999999983,-3.924999999999983,@MFS#
-9,-8,7,0.0,813,235,0.2890528905289053,-6910.000000000082,-29.404255319149286,295.00000000000455,2018-10-25,-470.00000000000455,2018-02-06,115.26106739497325,-4.049746309996954,0.3829787234042553,90,77.49999999999962,-95.7586206896555,-0.5880851063829857,-5.880851063829857,@MFS#
-9,-8,6,-0.021524422038656784,813,106,0.13038130381303814,-3524.9999999999886,-33.25471698113197,235.00000000000227,2020-02-27,-489.9999999999977,2020-03-16,133.98301678594112,-3.940068517451563,0.42452830188679247,45,77.4999999999992,-118.16666666666588,-0.6650943396226394,-6.650943396226394,@MFS#
-5,-3,5,-0.05631445901999266,813,62,0.07626076260762607,-2704.9999999999613,-43.629032258063894,500.0,2020-03-09,-690.0000000000091,2020-03-16,176.24072898495035,-3.929792050750387,0.3387096774193548,21,120.23809523809686,-127.56097560975599,-0.8725806451612779,-8.725806451612778,@MFS#
-8,-6,-4,-0.039725001838419864,813,81,0.0996309963099631,-1755.0000000000068,-21.66666666666675,150.0,2021-02-26,-359.9999999999909,2020-03-25,87.85285994206427,-3.915042386385815,0.4691358024691358,38,35.56818181818151,-89.72972972972954,-0.433333333333335,-4.33333333333335,@MFS#
-9,-7,-4,-0.04445293567483687,813,80,0.0984009840098401,-1724.9999999999545,-21.56249999999943,170.00000000000455,2020-11-06,-354.99999999999545,2020-03-25,87.83829270060326,-3.8968662225218953,0.4375,35,46.66666666666749,-77.38636363636327,-0.43124999999998864,-4.312499999999886,@MFS#
-9,-7,2,-0.04445293567483687,813,75,0.09225092250922509,-3579.9999999999272,-47.73333333333236,269.9999999999932,2020-02-27,-985.0000000000023,2020-03-16,195.427966499399,-3.877352812199546,0.4533333333333333,34,86.57142857142973,-165.2499999999992,-0.9546666666666472,-9.546666666666473,@MFS#
