entry_momentum,exit_momentum,exit_pnl,momentum_threshold,total_days,days_traded,days_traded %,total_pnl,mean_pnl,max pnl,max pnl date,min pnl,min pnl date,std pnl,sharpe_ratio,Win %,# of Winners,mean_pnl_winners,mean_pnl_losers,avg $ move,avg tick move,ticker
-8,-7,-1,-0.008854533376242424,821,82,0.09987819732034105,-993.7499999999876,-12.11890243902424,143.74999999999804,2018-05-02,-275.00000000002524,2019-07-31,62.239794463268524,-3.090974412099152,0.43902439024390244,36,32.05128205128209,-52.18023255813928,-9.695121951219392e-05,-1.9390243902438782,@EU#
-5,-2,4,0.012686389373399722,821,164,0.1997563946406821,-1343.7500000002824,-8.19359756097733,137.50000000001262,2018-03-21,-156.24999999999667,2019-06-19,44.93396933124988,-2.8946770310204966,0.32926829268292684,54,29.227941176470637,-34.700520833336306,-6.554878048781865e-05,-1.3109756097563727,@EU#
-5,-2,4,0.008461992536048513,821,245,0.2984165651644336,-1825.0000000002988,-7.448979591837954,137.50000000001262,2018-03-21,-156.24999999999667,2019-06-19,41.465500782000596,-2.8517413969957777,0.34285714285714286,84,27.2235576923075,-33.02304964539205,-5.9591836734703625e-05,-1.1918367346940726,@EU#
-5,-2,3,0.012686389373399722,821,163,0.19853836784409257,-1231.250000000267,-7.55368098159673,149.9999999999835,2018-03-01,-156.24999999999667,2018-11-15,43.303798181960474,-2.769063527838347,0.3374233128834356,55,26.672535211266432,-33.967391304349825,-6.0429447852773835e-05,-1.2085889570554766,@EU#
-9,-7,-1,-0.008815466659035653,821,164,0.1997563946406821,-1599.9999999999907,-9.756097560975553,193.7500000000203,2018-01-17,-275.00000000002524,2019-07-31,59.42672158772952,-2.606121343044593,0.4268292682926829,70,30.246913580248386,-48.79518072289289,-7.80487804878044e-05,-1.5609756097560883,@EU#
-5,-2,3,0.008461992536048513,821,245,0.2984165651644336,-1612.5000000004052,-6.581632653062878,149.9999999999835,2018-03-01,-156.24999999999667,2018-11-15,40.35873929506925,-2.5887869925977705,0.3551020408163265,87,25.401376146787346,-32.215073529413424,-5.265306122450303e-05,-1.0530612244900603,@EU#
-5,-2,2,0.012686389373399722,821,163,0.19853836784409257,-1093.7500000001157,-6.710122699387213,149.9999999999835,2019-10-30,-168.74999999999528,2018-11-15,41.43778735613694,-2.570598054871102,0.3987730061349693,65,24.915540540539862,-33.00561797752883,-5.368098159509769e-05,-1.0736196319019538,@EU#
-5,-2,2,0.008461992536048513,821,245,0.2984165651644336,-1462.5000000002274,-5.969387755102969,149.9999999999835,2019-10-30,-168.74999999999528,2018-11-15,37.71817111155603,-2.5123459087035855,0.40816326530612246,100,22.60869565217336,-31.250000000001258,-4.7755102040823754e-05,-0.9551020408164752,@EU#
-7,-5,-4,-0.008791208859160182,821,164,0.1997563946406821,-406.2500000002745,-2.477134146343137,56.24999999997993,2018-01-17,-62.499999999993115,2018-02-21,15.977524811385612,-2.4611625365275276,0.3048780487804878,50,8.854166666666188,-14.375000000002927,-1.9817073170745094e-05,-0.3963414634149019,@EU#
-7,-5,-3,-0.008791208859160182,821,164,0.1997563946406821,-631.2500000001387,-3.849085365854504,137.49999999998485,2020-10-06,-137.49999999998485,2018-03-01,25.768474504700254,-2.3712050128349365,0.35365853658536583,58,15.583333333333282,-20.224719101125114,-3.079268292683603e-05,-0.6158536585367206,@EU#
-5,-2,1,0.008461992536048513,821,245,0.2984165651644336,-1093.7500000002542,-4.464285714286752,150.00000000001123,2018-09-26,-106.25000000000217,2018-02-21,30.75946975336587,-2.3039518970086204,0.39591836734693875,97,19.57236842105206,-25.38167938931442,-3.571428571429402e-05,-0.7142857142858804,@EU#
-9,-7,0,-0.008815466659035653,821,164,0.1997563946406821,-1487.5000000000027,-9.070121951219528,200.00000000000574,2018-01-17,-231.25000000001617,2018-09-26,63.85909136276833,-2.254709849311689,0.45121951219512196,74,33.16176470588279,-54.50949367088657,-7.256097560975623e-05,-1.4512195121951248,@EU#
-4,-2,2,0.004239084357782197,821,327,0.3982947624847747,-1581.250000000145,-4.835626911315428,149.9999999999835,2019-10-30,-168.74999999999528,2018-11-15,34.091050156251114,-2.251711140922902,0.39143730886850153,128,20.552884615383864,-27.997076023391976,-3.8685015290523425e-05,-0.7737003058104684,@EU#
-5,-2,5,0.012686389373399722,821,164,0.1997563946406821,-1100.000000000101,-6.707317073171347,137.50000000001262,2018-06-13,-181.24999999999392,2019-06-19,48.53865711446496,-2.193619765567915,0.3719512195121951,61,30.574324324325456,-37.36111111111317,-5.3658536585370775e-05,-1.0731707317074155,@EU#
-4,-2,1,0.004239084357782197,821,327,0.3982947624847747,-1262.5000000003051,-3.860856269114083,150.00000000001123,2018-09-26,-68.75000000000631,2020-10-19,28.188232270371113,-2.174282964152554,0.3669724770642202,120,18.579931972788675,-22.187500000001332,-3.088685015291266e-05,-0.6177370030582533,@EU#
-8,-7,0,-0.008854533376242424,821,82,0.09987819732034105,-775.0000000000532,-9.45121951219577,156.24999999999667,2018-05-02,-231.2499999999884,2019-10-30,69.30015497800879,-2.1649801294227657,0.4146341463414634,34,39.68750000000118,-56.250000000002395,-7.560975609756619e-05,-1.5121951219513239,@EU#
-5,-2,1,0.012686389373399722,821,163,0.19853836784409257,-743.7500000001818,-4.562883435583937,150.00000000001123,2018-09-26,-106.25000000000217,2018-02-21,33.793562918416335,-2.143412020995065,0.3987730061349693,65,20.83333333333353,-27.867647058825852,-3.6503067484671496e-05,-0.73006134969343,@EU#
